RestaurantID,Name,CuisineType,Pricing_for_2,Restaurant_Phone,OperatingHours,LocationID,ActiveFlag,OpenStatus,Locality,Restaurant_Address,Latitude,Longitude,CreatedDate,ModifiedDate
111,Golden Bistro,"Street Food, Japanese",1397,9509123009,12:00 AM - 19:00 PM,4,Yes,Open,Raghavan Ganj,"Ground Floor, Raghavan Ganj, Hyderabad - 217473",28.1052274169594,82.16066458087008,2023-05-08 12:09:10,2024-01-24 08:17:22
112,Silver Hub,"Mughlai, Thai, Chinese",1501,9984607950,10:00 AM - 22:00 PM,4,Yes,Open,Guha Circle,"Second Floor, Guha Circle, Hyderabad - 217473",27.357791831510063,72.03109799355741,2023-06-05 00:34:23,2023-09-26 21:44:56
113,Royal Diner,"Italian, Burger",680,9677186272,8:00 AM - 20:00 PM,5,No,Closed,Ben Zila,"Third Floor, Ben Zila, Chennai - 681858",19.23353625221698,95.8048209381599,2022-07-25 02:02:22,2023-09-29 15:39:43
114,Emerald Table,"Pizza, Continental",1049,9803217037,7:00 AM - 23:00 PM,5,Yes,Open,Wali Street,"Third Floor, Wali Street, Chennai - 681858",26.37704465029377,95.50996502612486,2023-05-09 11:44:54,2025-02-09 11:51:01
115,Urban Kitchen,"Street Food, Mexican, Fast Food",1110,9353524015,9:00 AM - 17:00 PM,5,Yes,Open,Pau Circle,"Second Floor, Pau Circle, Chennai - 681858",24.298403155278635,96.61740421585594,2023-01-14 07:30:55,2024-01-10 11:13:57
116,Green Kitchen,"Japanese, Mexican",450,9984968439,10:00 AM - 17:00 PM,5,Yes,Open,Deshpande Road,"First Floor, Deshpande Road, Chennai - 681858",27.13777044320996,85.74851714428301,2022-05-30 11:43:22,2024-10-14 06:03:27
117,Royal Kitchen,"Thai, Continental",1811,9706210987,8:00 AM - 17:00 PM,5,Yes,Open,Devan Marg," Devan Marg, Chennai - 681858",14.44899521412243,74.86541109727817,2023-08-23 00:14:40,2024-07-06 06:39:59
118,Pearl Cafe,"Continental, North Indian",767,9255357534,8:00 AM - 21:00 PM,5,Yes,Open,Grewal Street,"Second Floor, Grewal Street, Chennai - 681858",31.716603647882614,71.83839723224338,2023-09-06 00:33:02,2024-10-07 17:39:31
119,Pearl Kitchen,North Indian,933,9948239575,8:00 AM - 21:00 PM,5,Yes,Open,Dyal Circle,"Second Floor, Dyal Circle, Chennai - 681858",8.86080763852588,76.27624236267799,2023-01-08 06:00:31,2023-07-18 10:10:18
120,Taste Palace,"Bakery, Italian",1727,9168244921,10:00 AM - 20:00 PM,5,Yes,Open,Dhawan Chowk,"Second Floor, Dhawan Chowk, Chennai - 681858",23.3865483621884,71.81349198560979,2022-04-30 14:00:49,2024-02-10 20:32:13
121,Golden Cafe,"South Indian, Bakery, Lebanese",1138,9790781796,7:00 AM - 17:00 PM,5,Yes,Open,Goyal Ganj,"Third Floor, Goyal Ganj, Chennai - 681858",33.14111746048349,80.87011183044376,2022-08-21 07:34:33,2022-10-07 08:08:53
122,Spice Bites,"Fast Food, Chinese, Pizza",859,9753154389,8:00 AM - 17:00 PM,5,Yes,Open,Baria Marg,"First Floor, Baria Marg, Chennai - 681858",16.430467187092233,86.77434047879399,2023-05-27 08:35:31,2023-08-05 18:38:40
123,Golden Palace,"Desserts, Bakery",803,9587173220,11:00 AM - 21:00 PM,5,Yes,Open,Batta Zila,"Third Floor, Batta Zila, Chennai - 681858",11.296011081028027,88.73580239949018,2023-05-22 14:16:10,2024-01-17 19:48:02
124,Pearl House,"Ice Cream, Mexican, Beverages",1124,9345343109,10:00 AM - 19:00 PM,5,Yes,Open,Dani,"Third Floor, Dani, Chennai - 681858",20.042921380303035,89.5304370929651,2024-01-18 02:35:34,2025-02-14 08:14:31
125,Green Grill,"Japanese, Street Food",512,9837468465,10:00 AM - 17:00 PM,5,Yes,Open,Padmanabhan Zila,"Ground Floor, Padmanabhan Zila, Chennai - 681858",32.687739143465755,71.36171940364,2024-01-22 00:55:34,2024-11-02 09:34:21
126,Spice Palace,"Street Food, Continental, Ice Cream",322,9729712082,11:00 AM - 21:00 PM,5,Yes,Open,Amble Marg,"Second Floor, Amble Marg, Chennai - 681858",27.964387330183044,80.42858646992762,2023-06-04 14:39:37,2024-07-28 12:15:20
127,Pearl House,"South Indian, Lebanese",1429,9435489452,9:00 AM - 17:00 PM,5,Yes,Open,Dubey Ganj," Dubey Ganj, Chennai - 681858",23.21644637146572,73.11754652075336,2022-05-15 17:01:03,2023-05-08 09:18:09
128,Red Cafe,Street Food,1931,9697285504,9:00 AM - 17:00 PM,5,Yes,Open,Nagar Road,"Second Floor, Nagar Road, Chennai - 681858",25.163720126478715,91.74617014639944,2023-06-14 07:55:00,2024-06-20 03:23:05
129,Pearl Table,"Burger, Ice Cream, North Indian",1447,9806340901,12:00 AM - 19:00 PM,5,Yes,Open,Basu Chowk,"Ground Floor, Basu Chowk, Chennai - 681858",13.66814930125695,88.76204996531301,2023-05-30 01:04:50,2024-05-18 07:56:11
130,Urban Hub,"Street Food, North Indian",571,9253815116,11:00 AM - 22:00 PM,5,Yes,Open,Parsa Zila,"Third Floor, Parsa Zila, Chennai - 681858",10.431894300451425,89.85466663783089,2022-08-03 09:12:39,2024-10-13 00:53:24
131,Royal Bistro,"Bakery, Mexican, Desserts",1059,9587098457,9:00 AM - 18:00 PM,5,Yes,Open,Lalla Path,"Second Floor, Lalla Path, Chennai - 681858",17.499811195363122,77.96113156883908,2022-04-28 15:41:26,2023-08-29 22:15:28
132,Silver Garden,South Indian,518,9269017588,11:00 AM - 17:00 PM,5,Yes,Open,Sankar Circle,"Ground Floor, Sankar Circle, Chennai - 681858",16.345403031549594,87.59834967967586,2023-12-30 22:02:45,2024-04-05 00:56:11
133,Red Garden,"Beverages, Japanese",641,9910614025,11:00 AM - 17:00 PM,5,Yes,Open,Rajagopal Path,"Second Floor, Rajagopal Path, Chennai - 681858",20.9534780952184,76.78668672079684,2022-03-15 13:42:14,2023-05-12 05:26:17
134,Silver Bites,"Lebanese, South Indian, Thai",1009,9743520276,7:00 AM - 17:00 PM,6,Yes,Open,Setty Ganj,"First Floor, Setty Ganj, Kolkata - 552417",17.201445370938355,74.73073010673991,2022-08-12 11:40:48,2024-07-13 13:30:30
135,Taste Corner,"Lebanese, Mughlai",445,9108299923,10:00 AM - 22:00 PM,6,No,Closed,Swamy Zila,"Third Floor, Swamy Zila, Kolkata - 552417",13.530288214774597,79.55492257517,2024-03-02 13:50:57,2024-05-05 17:35:13
136,Emerald Cafe,"Ice Cream, Street Food, Chinese",1013,9896760809,7:00 AM - 20:00 PM,6,Yes,Open,Sundaram Street,"Ground Floor, Sundaram Street, Kolkata - 552417",21.824824110403235,70.92297756905288,2022-03-05 19:20:06,2023-03-26 05:47:21
137,Green Garden,"Pizza, Desserts",1653,9787346882,10:00 AM - 19:00 PM,6,Yes,Open,Kulkarni Zila,"Ground Floor, Kulkarni Zila, Kolkata - 552417",20.226943366296673,96.28500117899576,2022-11-01 11:37:11,2024-04-21 20:58:43
138,Taste Corner,"Fast Food, Street Food, Chinese",1094,9213669678,8:00 AM - 20:00 PM,6,Yes,Open,Bandi Zila," Bandi Zila, Kolkata - 552417",20.093134636429745,70.94537434763565,2022-09-30 15:51:41,2023-08-17 22:31:44
139,Pearl Diner,"Mughlai, Thai, Burger",1795,9280531127,7:00 AM - 21:00 PM,6,Yes,Open,Barad Nagar,"Ground Floor, Barad Nagar, Kolkata - 552417",23.893660766561332,74.23595081392001,2022-11-25 08:52:00,2023-09-08 10:46:42
140,Crystal Eatery,"Continental, Thai",410,9257243284,9:00 AM - 18:00 PM,6,No,Closed,Sood Path,"First Floor, Sood Path, Kolkata - 552417",25.990050369976444,90.40414668786377,2022-12-12 18:55:14,2024-04-29 04:16:40
141,Diamond Bistro,Cafe,1150,9910080036,11:00 AM - 23:00 PM,6,No,Closed,Mann Road," Mann Road, Kolkata - 552417",21.50803350425584,95.08460407691058,2022-12-24 13:21:57,2023-01-01 21:30:43
142,Silver House,"Burger, Mughlai, Pizza",509,9572191734,7:00 AM - 20:00 PM,6,Yes,Open,Chandra,"Third Floor, Chandra, Kolkata - 552417",26.836445504742542,91.43521233977327,2023-05-14 18:31:03,2023-06-09 15:39:39
143,Silver Kitchen,"Bakery, Chinese",835,9595792218,10:00 AM - 17:00 PM,6,Yes,Open,Choudhary Marg,"Ground Floor, Choudhary Marg, Kolkata - 552417",19.167137905102535,76.89604928076767,2023-09-09 12:10:34,2023-10-02 12:11:41
144,Diamond Junction,Burger,1416,9644459924,10:00 AM - 20:00 PM,6,Yes,Open,Sahni Road," Sahni Road, Kolkata - 552417",24.586038043078474,91.30639811192599,2023-06-08 08:45:01,2023-08-20 05:58:39
145,Ruby Kitchen,"Pizza, Mexican",858,9749620068,10:00 AM - 21:00 PM,6,Yes,Open,Barad Ganj,"First Floor, Barad Ganj, Kolkata - 552417",36.365492878904284,81.56243476238086,2023-07-19 04:33:39,2024-08-03 19:20:52
146,Crystal Hub,"Chinese, Bakery",1523,9285283722,7:00 AM - 18:00 PM,6,Yes,Open,Grewal Circle,"Third Floor, Grewal Circle, Kolkata - 552417",37.33679186128912,83.66215719300848,2023-07-25 18:45:55,2024-03-18 03:37:58
147,Silver Restaurant,"Street Food, Lebanese",993,9538912794,9:00 AM - 22:00 PM,6,Yes,Open,Brar," Brar, Kolkata - 552417",9.929073112051384,86.71181170031852,2023-09-11 13:35:30,2024-05-01 14:06:08
148,Green Bistro,"Italian, Ice Cream",1589,9515070154,9:00 AM - 19:00 PM,6,Yes,Open,Datta Marg," Datta Marg, Kolkata - 552417",33.899766132167734,78.2174861295289,2023-10-14 14:19:40,2024-10-20 17:13:32
149,Silver House,Street Food,835,9804433388,12:00 AM - 22:00 PM,6,Yes,Open,Deo Road,"Third Floor, Deo Road, Kolkata - 552417",12.165388421529558,88.93721111029359,2023-05-27 10:01:49,2023-12-20 07:00:24
150,Spice Diner,"Desserts, Mughlai, Continental",1572,9854658900,12:00 AM - 22:00 PM,6,Yes,Open,Nagar Street," Nagar Street, Kolkata - 552417",11.128826579927836,87.84151994428225,2022-05-03 10:47:31,2022-06-28 16:39:51
151,Golden Eatery,Street Food,832,9293555835,8:00 AM - 19:00 PM,6,No,Closed,Jain Zila,"Third Floor, Jain Zila, Kolkata - 552417",14.00655282300008,97.24933253249147,2023-06-05 16:00:07,2023-11-08 01:31:23
152,Taste Bistro,"Italian, Bakery",1778,9679574436,12:00 AM - 21:00 PM,6,Yes,Open,Andra Circle,"Ground Floor, Andra Circle, Kolkata - 552417",27.7283337312454,93.72101365609528,2023-07-29 19:58:47,2023-08-23 00:52:42
153,Silver Restaurant,"Desserts, Continental, Mediterranean",570,9992649957,12:00 AM - 23:00 PM,6,Yes,Open,Chopra Road," Chopra Road, Kolkata - 552417",32.02407661346759,73.42614318199288,2023-02-18 05:28:23,2023-10-03 04:38:37
154,Red Kitchen,"Street Food, Thai",1109,9755621841,9:00 AM - 23:00 PM,6,Yes,Open,Tailor Path,"Third Floor, Tailor Path, Kolkata - 552417",15.232885974594396,75.52826059635959,2023-05-04 09:08:05,2024-02-09 16:16:41
155,Crystal Corner,"Mexican, Street Food",1589,9712483158,10:00 AM - 20:00 PM,6,No,Closed,Ghose Chowk,"Second Floor, Ghose Chowk, Kolkata - 552417",31.121221887697843,83.05798604197038,2023-02-18 23:23:21,2025-02-22 15:55:16
156,Blue Restaurant,Burger,483,9368438908,7:00 AM - 22:00 PM,6,Yes,Open,Ramaswamy,"Third Floor, Ramaswamy, Kolkata - 552417",33.92421479552532,84.53213828186752,2023-12-10 19:50:24,2024-03-22 07:58:37
157,Spice Palace,"Italian, Lebanese, Chinese",1762,9272134062,9:00 AM - 20:00 PM,6,Yes,Open,Bhargava Road," Bhargava Road, Kolkata - 552417",12.702580754954846,81.18984159356671,2023-03-16 20:41:45,2024-06-29 18:55:31
158,Ruby Cafe,"Street Food, North Indian",1049,9157184151,10:00 AM - 21:00 PM,6,Yes,Open,Palan Circle,"Second Floor, Palan Circle, Kolkata - 552417",15.284719756812233,97.0936987778532,2023-12-21 13:17:59,2024-12-16 15:14:03
159,Green Cafe,Mughlai,402,9867407868,12:00 AM - 19:00 PM,6,Yes,Open,Sarkar Road,"First Floor, Sarkar Road, Kolkata - 552417",12.417907961595454,76.8904067932938,2022-11-29 14:27:05,2023-05-28 03:54:29
160,Pearl Bites,"Continental, Cafe, Fast Food",1460,9105638424,7:00 AM - 17:00 PM,6,Yes,Open,Issac Circle,"Second Floor, Issac Circle, Kolkata - 552417",14.69711853847595,72.96878512142868,2024-02-24 18:25:28,2024-07-03 20:01:40
161,Emerald Garden,"Beverages, Italian, Lebanese",686,9423358638,7:00 AM - 17:00 PM,6,Yes,Open,Maharaj,"First Floor, Maharaj, Kolkata - 552417",20.65890587760054,91.36581955165596,2022-06-07 16:29:00,2023-06-27 10:39:54
162,Red Bistro,Cafe,1422,9675583372,7:00 AM - 22:00 PM,6,Yes,Open,Basu Street," Basu Street, Kolkata - 552417",25.1913857598945,89.21444055847167,2023-09-25 22:38:21,2024-12-22 06:42:08
163,Urban Grill,Burger,922,9358303887,11:00 AM - 20:00 PM,6,Yes,Open,Uppal Ganj,"First Floor, Uppal Ganj, Kolkata - 552417",27.79964201086667,71.14427841488633,2024-01-31 20:43:05,2024-06-15 23:57:50
164,Green Bistro,"Ice Cream, Bakery, Pizza",1334,9121833792,10:00 AM - 23:00 PM,6,Yes,Open,Ravi Marg,"Third Floor, Ravi Marg, Kolkata - 552417",9.671205214869879,79.74546172960606,2023-07-14 14:39:05,2024-02-29 08:13:56
165,Green Diner,"North Indian, Street Food, Chinese",906,9358906986,12:00 AM - 22:00 PM,6,Yes,Open,Padmanabhan,"Ground Floor, Padmanabhan, Kolkata - 552417",30.927840124007886,89.68958841639149,2022-05-08 07:28:06,2024-07-12 01:43:52
166,Green Restaurant,Street Food,1318,9463512350,12:00 AM - 18:00 PM,6,Yes,Open,Nazareth Ganj,"Third Floor, Nazareth Ganj, Kolkata - 552417",37.0399202250344,82.36206494969173,2023-10-14 09:43:33,2024-04-25 09:09:09
167,Taste Corner,Chinese,1666,9933428091,10:00 AM - 17:00 PM,6,Yes,Open,Kala Ganj,"Second Floor, Kala Ganj, Kolkata - 552417",14.286456990831667,91.28616803768921,2023-03-01 03:49:20,2024-04-23 11:17:45
168,Ruby Kitchen,"Lebanese, Bakery",1015,9975535611,11:00 AM - 20:00 PM,6,Yes,Open,Jhaveri Street,"Second Floor, Jhaveri Street, Kolkata - 552417",9.469326528877724,87.16900924076143,2023-10-15 03:52:22,2024-04-10 05:09:41
169,Urban Eatery,Mughlai,759,9233654018,9:00 AM - 20:00 PM,6,Yes,Open,D’Alia Road,"Third Floor, D’Alia Road, Kolkata - 552417",30.104585001172943,94.24190048096678,2022-11-03 11:03:31,2023-07-19 20:22:57
170,Blue Eatery,Cafe,1617,9634211672,9:00 AM - 23:00 PM,6,Yes,Open,Sarraf Chowk," Sarraf Chowk, Kolkata - 552417",16.188244317423734,71.05855851440259,2022-05-30 21:16:33,2024-05-22 17:47:50
171,Blue Bistro,"Burger, Mediterranean",1317,9415429295,9:00 AM - 17:00 PM,6,Yes,Open,Goda Ganj,"Ground Floor, Goda Ganj, Kolkata - 552417",17.975261235973548,77.14052055366678,2024-02-11 20:19:21,2024-11-04 00:10:39
172,Red Garden,"Beverages, Mediterranean, Fast Food",919,9580101819,7:00 AM - 22:00 PM,6,Yes,Open,Shroff Marg,"Second Floor, Shroff Marg, Kolkata - 552417",26.353663280203918,81.11755139185902,2023-06-19 04:57:48,2023-10-15 16:22:12
173,Diamond Corner,Chinese,1574,9784523874,10:00 AM - 19:00 PM,6,Yes,Open,Karnik," Karnik, Kolkata - 552417",31.792002486415363,88.0971728531094,2022-07-16 15:49:14,2024-07-18 14:48:03
174,Royal Restaurant,"Fast Food, South Indian, Continental",337,9353398109,12:00 AM - 19:00 PM,6,Yes,Open,Bhavsar Road,"Second Floor, Bhavsar Road, Kolkata - 552417",19.579348529312313,84.89483452122361,2022-05-06 12:46:00,2024-05-17 02:25:32
175,Taste House,"Street Food, Burger",1109,9919355714,7:00 AM - 21:00 PM,7,Yes,Open,Doctor,"First Floor, Doctor, Pune - 208246",23.86022854085966,80.06387201194245,2023-11-12 16:27:10,2024-06-25 22:41:26
176,Diamond Diner,Italian,253,9889924866,8:00 AM - 20:00 PM,7,Yes,Open,Banik Road," Banik Road, Pune - 208246",19.700031497146497,84.73575589218792,2022-04-03 10:25:05,2022-09-17 02:16:11
177,Urban Corner,"Fast Food, Mexican",1453,9406635834,12:00 AM - 20:00 PM,7,Yes,Open,Sen Marg,"First Floor, Sen Marg, Pune - 208246",11.98101271959595,93.04819059047242,2023-03-14 23:07:17,2024-01-17 16:36:30
178,Red Restaurant,"Fast Food, Chinese, Mughlai",1567,9473045064,12:00 AM - 17:00 PM,7,Yes,Open,Sanghvi Road," Sanghvi Road, Pune - 208246",24.231403747786423,94.14751953120353,2023-12-13 14:26:01,2024-12-08 19:23:25
179,Pearl Restaurant,"Mediterranean, Street Food, Bakery",659,9230311939,8:00 AM - 23:00 PM,7,No,Closed,Sidhu Path,"First Floor, Sidhu Path, Pune - 208246",15.31269658117662,82.80432631410963,2023-10-26 20:28:47,2025-01-09 18:01:17
180,Green Table,"Street Food, Fast Food, Ice Cream",465,9757074545,7:00 AM - 17:00 PM,7,Yes,Open,Shanker Street,"Second Floor, Shanker Street, Pune - 208246",20.02627143851053,89.16845423745907,2023-05-14 11:09:16,2024-11-25 14:50:36
181,Red Table,"Beverages, Pizza",351,9234568604,9:00 AM - 22:00 PM,7,Yes,Open,Bakshi Marg,"Ground Floor, Bakshi Marg, Pune - 208246",21.539255273359487,88.11711168304554,2023-12-18 06:52:58,2024-07-06 10:13:34
182,Green Restaurant,"Pizza, Mediterranean, Continental",1086,9639945876,7:00 AM - 23:00 PM,7,Yes,Open,Kamdar Chowk,"Ground Floor, Kamdar Chowk, Pune - 208246",23.528582281381276,77.38275569715321,2023-12-06 05:14:00,2024-10-28 23:21:18
183,Taste Eatery,"Thai, Street Food, Bakery",781,9184675178,9:00 AM - 18:00 PM,7,No,Closed,Das Street," Das Street, Pune - 208246",16.413970169834588,86.54438841935726,2023-04-27 21:57:02,2025-01-18 01:30:03
184,Silver Table,Bakery,1512,9281071418,11:00 AM - 21:00 PM,7,Yes,Open,Hayre Road,"First Floor, Hayre Road, Pune - 208246",13.399058193229136,86.52888080123115,2022-10-05 15:23:50,2023-02-18 10:04:32
185,Ruby Garden,"Pizza, South Indian",1890,9130465806,7:00 AM - 17:00 PM,7,Yes,Open,Tella Nagar," Tella Nagar, Pune - 208246",16.127952508725194,74.7185792404911,2023-10-09 11:35:50,2025-03-01 23:54:00
186,Silver Grill,"North Indian, Cafe, Ice Cream",793,9789242701,9:00 AM - 20:00 PM,7,Yes,Open,Korpal Road,"First Floor, Korpal Road, Pune - 208246",31.896894103099406,88.25648851613657,2023-03-06 05:19:25,2024-05-09 22:27:27
187,Urban Bites,South Indian,523,9572022811,10:00 AM - 20:00 PM,7,Yes,Open,Mannan Ganj,"Third Floor, Mannan Ganj, Pune - 208246",14.357471996051242,86.02015050352917,2023-08-10 12:54:13,2024-03-24 02:25:18
188,Green Junction,"Mughlai, Street Food, Desserts",467,9916757816,9:00 AM - 21:00 PM,7,Yes,Open,Kanda Zila," Kanda Zila, Pune - 208246",11.500570861385642,75.60161592973614,2022-12-01 15:12:14,2024-12-10 01:10:18
189,Spice Diner,"Thai, Continental",398,9154337019,9:00 AM - 20:00 PM,7,Yes,Open,Gupta," Gupta, Pune - 208246",20.6095345053784,96.18468108143307,2023-06-21 04:40:24,2023-10-24 19:26:49
190,Ruby Restaurant,"Pizza, Mughlai",588,9919395339,8:00 AM - 20:00 PM,7,Yes,Open,Mammen Ganj," Mammen Ganj, Pune - 208246",22.03100143793064,93.79761019579195,2023-02-27 00:38:45,2024-07-14 22:53:52
191,Red Kitchen,Desserts,1235,9590947659,8:00 AM - 18:00 PM,7,Yes,Open,Srivastava Road," Srivastava Road, Pune - 208246",18.704536594605578,70.14292855212632,2023-03-16 08:09:14,2023-11-15 19:44:46
192,Red Garden,"Cafe, Lebanese, Ice Cream",216,9215424112,10:00 AM - 18:00 PM,7,Yes,Open,Bahl Zila,"Second Floor, Bahl Zila, Pune - 208246",29.643235450094245,90.50811061682481,2024-01-05 05:45:34,2024-01-30 09:16:18
193,Green Kitchen,"South Indian, Pizza",1350,9309009538,9:00 AM - 21:00 PM,7,No,Closed,Bail Marg,"Second Floor, Bail Marg, Pune - 208246",10.547127092490982,83.0964953564675,2022-07-27 01:26:13,2024-09-03 14:26:27
194,Crystal Table,"Burger, Italian",463,9203810954,10:00 AM - 19:00 PM,7,Yes,Open,Kohli Road,"Second Floor, Kohli Road, Pune - 208246",24.688689677546158,79.13806195523036,2022-10-24 02:39:06,2023-05-28 09:55:54
195,Taste Cafe,"Bakery, Desserts, Burger",282,9148644109,7:00 AM - 18:00 PM,7,Yes,Open,Chana Circle,"Second Floor, Chana Circle, Pune - 208246",31.875802971670993,83.52694888000953,2023-04-28 16:57:59,2024-09-01 08:50:35
196,Taste Garden,"Continental, Mughlai, Pizza",532,9521931770,11:00 AM - 22:00 PM,7,Yes,Open,Dara Road,"Second Floor, Dara Road, Pune - 208246",25.73675994442482,83.18384285604702,2023-05-03 07:35:14,2023-12-24 11:02:18
197,Golden Table,"Pizza, Lebanese",1172,9975903641,7:00 AM - 19:00 PM,7,Yes,Open,Dubey,"Second Floor, Dubey, Pune - 208246",28.075146660212084,96.67608879016507,2024-02-26 23:43:18,2024-09-10 13:14:37
198,Silver Diner,"North Indian, Cafe, Japanese",1542,9940636753,11:00 AM - 21:00 PM,7,Yes,Open,Wadhwa Path,"First Floor, Wadhwa Path, Pune - 208246",29.46488327905216,85.35958955971012,2023-04-25 02:10:29,2024-09-21 07:10:09
199,Taste Table,"Burger, Desserts, Continental",1882,9830924936,8:00 AM - 17:00 PM,7,Yes,Open,Virk," Virk, Pune - 208246",36.0875909869016,71.83751713407705,2022-10-23 14:06:26,2024-05-08 21:31:55
200,Royal Bites,"Beverages, Continental",1045,9841419015,8:00 AM - 20:00 PM,7,Yes,Open,Kashyap Ganj," Kashyap Ganj, Pune - 208246",31.02919121276706,94.98087311956536,2022-07-04 19:33:20,2022-07-04 21:32:39
201,Pearl Junction,"South Indian, Continental, Bakery",624,9702247585,9:00 AM - 22:00 PM,7,Yes,Open,Kata Street,"Third Floor, Kata Street, Pune - 208246",23.743932820881035,77.65763669396468,2023-10-27 19:12:08,2024-12-26 11:20:55
202,Taste Bites,"Mughlai, Ice Cream, Street Food",1584,9928917719,12:00 AM - 22:00 PM,7,Yes,Open,Pingle Street,"Second Floor, Pingle Street, Pune - 208246",26.214236138299547,74.18914202885317,2024-01-29 22:32:24,2024-06-23 17:16:33
203,Flavors Diner,"Lebanese, Thai, Burger",1779,9410315830,12:00 AM - 18:00 PM,7,Yes,Open,Korpal Zila,"Third Floor, Korpal Zila, Pune - 208246",17.657589754538684,78.6583306234473,2024-02-20 04:26:30,2024-05-19 23:13:47
204,Ruby Hub,"Japanese, Lebanese, Italian",1374,9826517607,11:00 AM - 20:00 PM,7,Yes,Open,Upadhyay Chowk,"Third Floor, Upadhyay Chowk, Pune - 208246",32.296621835812424,95.95408304982622,2023-12-07 01:06:25,2024-05-27 02:50:46
205,Crystal Restaurant,"South Indian, Lebanese",1662,9184857208,9:00 AM - 20:00 PM,7,Yes,Open,Choudhury Circle,"Second Floor, Choudhury Circle, Pune - 208246",30.222284191765745,74.80932337059856,2024-01-03 10:44:04,2025-02-27 15:19:13
206,Pearl Table,"Ice Cream, Japanese",481,9217281149,11:00 AM - 22:00 PM,7,Yes,Open,Deol Chowk," Deol Chowk, Pune - 208246",15.387036325631847,70.1493530252856,2023-12-13 06:59:23,2025-01-09 15:35:15
207,Ruby Table,Thai,307,9207586738,10:00 AM - 19:00 PM,7,Yes,Open,Krish,"Third Floor, Krish, Pune - 208246",11.33591121949856,90.70537095870587,2022-04-21 09:15:46,2025-02-06 15:00:09
208,Royal Table,Beverages,1537,9610778600,10:00 AM - 22:00 PM,7,Yes,Open,Bahl Circle,"First Floor, Bahl Circle, Pune - 208246",30.472602934735193,76.90084582246347,2023-04-24 15:14:07,2024-01-29 06:56:16
209,Urban House,Chinese,1535,9716470999,8:00 AM - 21:00 PM,7,Yes,Open,Chandra Street,"Ground Floor, Chandra Street, Pune - 208246",35.0663079895597,73.6980993399815,2022-12-28 12:43:27,2024-08-30 13:53:55
210,Ruby Junction,South Indian,1912,9526269674,10:00 AM - 18:00 PM,7,Yes,Open,Sawhney Path,"Second Floor, Sawhney Path, Pune - 208246",34.00090050320337,68.96457766010685,2023-12-03 20:36:00,2024-09-22 01:50:28
