MenuID,RestaurantID,ItemName,Description,Price,Category,Availability,ItemType,CreatedDate,ModifiedDate
210,17,Mutton Curry,A must-try Mutton Curry from India.,148,Main Course,True,Non-Veg,2023-03-12 18:29:38,2024-09-24 10:39:32
211,17,Kachori,Delicious and authentic Kachori.,460,Snacks,True,Veg,2022-07-07 05:37:02,2023-03-14 09:00:07
212,18,Nimbu Pani,A must-try Nimbu Pani from India.,422,Beverages,True,Veg,2024-01-03 19:51:53,2024-07-13 10:20:37
213,18,Palak Paneer,Traditional Indian Palak Paneer with rich flavors.,314,Main Course,True,Veg,2023-06-16 14:07:42,2024-09-29 17:17:26
214,18,Chole Bhature,Delicious and authentic Chole Bhature.,413,Main Course,True,Veg,2022-10-25 10:01:20,2024-02-12 03:18:20
215,18,Mutton Curry,Delicious and authentic Mutton Curry.,373,Main Course,True,Non-Veg,2023-11-25 22:11:59,2024-08-30 19:57:38
216,18,Kachori,Traditional Indian Kachori with rich flavors.,478,Snacks,True,Veg,2023-04-24 18:13:42,2024-11-06 20:43:44
217,18,Pani Puri,Traditional Indian Pani Puri with rich flavors.,154,Snacks,True,Veg,2022-05-23 13:30:41,2023-07-18 20:22:10
218,18,Paneer Tikka,Delicious and authentic Paneer Tikka.,273,Appetizers,True,Veg,2023-02-08 14:21:56,2023-06-20 20:50:52
219,18,Prawn Skewers,A popular Indian dish.,64,Appetizers,True,Non-Veg,2023-08-10 05:45:17,2024-11-13 03:14:36
220,18,Dabeli,Delicious and authentic Dabeli.,342,Snacks,True,Veg,2023-10-01 16:29:13,2025-02-28 19:05:55
221,18,Masala Chai,A popular Indian dish.,282,Beverages,True,Veg,2022-07-28 04:54:26,2024-12-30 02:49:21
222,18,Kheer,A popular Indian dish.,384,Desserts,True,Veg,2023-01-16 20:53:25,2023-06-30 04:14:12
223,18,Biryani,A popular Indian dish.,324,Main Course,True,Non-Veg,2023-02-28 14:04:25,2024-10-03 05:17:17
224,18,Butter Chicken,Traditional Indian Butter Chicken with rich flavors.,92,Main Course,True,Non-Veg,2022-11-20 15:09:23,2023-07-27 05:42:50
225,18,Fish Curry,Delicious and authentic Fish Curry.,106,Main Course,True,Non-Veg,2023-08-24 09:50:11,2024-11-08 21:23:06
226,19,Bhel Puri,Delicious and authentic Bhel Puri.,122,Snacks,True,Veg,2022-03-11 02:03:33,2022-11-30 18:22:37
227,19,Kulfi,A popular Indian dish.,97,Desserts,True,Veg,2022-06-29 03:14:42,2023-09-01 14:02:23
228,19,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,479,Appetizers,True,Non-Veg,2022-11-09 22:41:08,2024-02-20 14:38:40
229,19,Palak Paneer,Delicious and authentic Palak Paneer.,301,Main Course,True,Veg,2024-02-02 18:31:53,2024-10-19 00:35:02
230,19,Hara Bhara Kebab,Delicious and authentic Hara Bhara Kebab.,299,Appetizers,True,Veg,2022-05-08 21:15:30,2023-08-06 18:49:27
231,19,Aloo Tikki,A must-try Aloo Tikki from India.,242,Appetizers,True,Veg,2023-06-06 20:15:55,2023-12-03 19:09:04
232,19,Mysore Pak,A popular Indian dish.,142,Desserts,True,Veg,2023-10-18 19:12:30,2024-08-11 22:26:00
233,19,Gulab Jamun,A popular Indian dish.,387,Desserts,True,Veg,2022-10-03 22:37:00,2023-02-16 21:27:28
234,19,Aloo Chaat,Delicious and authentic Aloo Chaat.,110,Snacks,True,Veg,2023-12-20 13:06:59,2024-02-28 02:16:00
235,19,Ras Malai,A must-try Ras Malai from India.,364,Desserts,True,Veg,2022-09-29 23:18:21,2022-10-01 23:06:35
236,19,Dabeli,Delicious and authentic Dabeli.,131,Snacks,True,Veg,2022-04-19 06:04:25,2023-12-30 01:51:51
237,19,Pakora,Delicious and authentic Pakora.,148,Snacks,True,Veg,2023-04-06 15:49:09,2024-10-31 05:59:11
238,19,Pav Bhaji,Classic Pav Bhaji with a twist.,61,Snacks,True,Veg,2022-06-15 01:45:38,2024-08-25 02:43:48
239,20,Pani Puri,A popular Indian dish.,493,Snacks,True,Veg,2023-09-14 00:40:20,2024-08-19 18:25:04
240,20,Rasgulla,A popular Indian dish.,65,Desserts,True,Veg,2022-03-11 17:16:15,2022-10-18 15:22:19
241,20,Kheer,A popular Indian dish.,92,Desserts,True,Veg,2023-02-10 18:47:11,2023-08-05 08:48:26
242,20,Biryani,Traditional Indian Biryani with rich flavors.,296,Main Course,True,Non-Veg,2022-09-28 13:23:05,2023-08-15 10:05:49
243,20,Paneer Butter Masala,Traditional Indian Paneer Butter Masala with rich flavors.,412,Main Course,True,Veg,2022-09-13 05:19:18,2023-07-09 13:40:10
244,20,Pakora,A must-try Pakora from India.,431,Snacks,True,Veg,2023-05-14 19:04:10,2024-02-19 21:13:45
245,20,Aam Panna,Classic Aam Panna with a twist.,254,Beverages,True,Veg,2022-11-04 05:53:48,2023-05-05 16:51:20
246,20,Dal Makhani,A popular Indian dish.,401,Main Course,True,Veg,2023-10-02 19:58:37,2024-07-19 17:58:27
247,20,Gajar Halwa,Delicious and authentic Gajar Halwa.,348,Desserts,True,Veg,2023-09-05 02:40:44,2023-10-20 21:39:12
248,20,Vada Pav,A must-try Vada Pav from India.,271,Snacks,True,Veg,2022-04-06 09:09:43,2023-06-16 22:47:35
249,20,Falooda,Traditional Indian Falooda with rich flavors.,467,Beverages,True,Veg,2023-11-01 10:21:29,2024-05-11 17:32:15
250,20,Sandesh,Delicious and authentic Sandesh.,360,Desserts,True,Veg,2023-09-07 00:19:02,2024-11-02 01:16:21
251,20,Cold Coffee,Classic Cold Coffee with a twist.,230,Beverages,True,Veg,2022-06-25 01:45:10,2022-10-07 00:45:25
252,20,Mysore Pak,A popular Indian dish.,67,Desserts,True,Veg,2023-07-27 02:27:28,2023-10-23 01:53:25
253,21,Sandesh,A must-try Sandesh from India.,200,Desserts,True,Veg,2022-12-17 03:06:08,2023-11-26 17:37:41
254,21,Dabeli,Traditional Indian Dabeli with rich flavors.,253,Snacks,True,Veg,2022-10-03 19:46:27,2024-03-08 00:28:29
255,21,Paneer Tikka,A popular Indian dish.,464,Appetizers,True,Veg,2023-11-23 02:46:20,2024-01-03 03:17:14
256,21,Gajar Halwa,A popular Indian dish.,233,Desserts,True,Veg,2023-01-09 04:29:34,2023-07-12 01:07:17
257,21,Paneer Butter Masala,A popular Indian dish.,386,Main Course,True,Veg,2022-06-01 14:21:53,2023-03-11 18:29:26
258,21,Ras Malai,A popular Indian dish.,449,Desserts,True,Veg,2023-11-30 06:33:46,2024-02-24 07:26:41
259,21,Rasgulla,Delicious and authentic Rasgulla.,213,Desserts,True,Veg,2022-06-21 23:24:25,2024-01-16 21:05:25
260,21,Spring Rolls,A popular Indian dish.,288,Appetizers,True,Veg,2022-12-16 04:39:44,2023-02-17 06:49:00
261,21,Dhokla,A popular Indian dish.,337,Snacks,True,Veg,2022-05-06 13:55:23,2022-12-10 07:32:36
262,21,Hara Bhara Kebab,Traditional Indian Hara Bhara Kebab with rich flavors.,358,Appetizers,True,Veg,2022-07-12 02:30:59,2025-02-02 00:50:11
263,21,Mutton Curry,A popular Indian dish.,102,Main Course,True,Non-Veg,2023-01-30 09:06:42,2023-11-09 16:07:23
264,21,Pakora,Classic Pakora with a twist.,463,Snacks,True,Veg,2022-03-29 15:51:21,2024-03-10 01:58:33
265,21,Prawn Skewers,A must-try Prawn Skewers from India.,399,Appetizers,True,Non-Veg,2023-06-23 04:34:35,2023-08-21 21:25:48
266,21,Coconut Water,Traditional Indian Coconut Water with rich flavors.,151,Beverages,True,Veg,2024-02-02 06:12:08,2024-03-28 03:40:17
267,22,Seekh Kebab,A must-try Seekh Kebab from India.,73,Appetizers,True,Non-Veg,2022-06-13 02:50:41,2024-02-02 06:38:53
268,22,Gajar Halwa,Delicious and authentic Gajar Halwa.,113,Desserts,True,Veg,2022-10-07 18:44:25,2023-09-18 13:39:55
269,22,Nimbu Pani,Classic Nimbu Pani with a twist.,217,Beverages,True,Veg,2022-09-04 21:49:52,2022-10-28 07:23:51
270,22,Kachori,A popular Indian dish.,345,Snacks,True,Veg,2023-07-09 14:10:17,2024-12-29 03:58:29
271,22,Fish Fry,Delicious and authentic Fish Fry.,379,Appetizers,True,Non-Veg,2022-06-04 15:41:30,2023-04-27 06:07:16
272,22,Pav Bhaji,A must-try Pav Bhaji from India.,195,Snacks,True,Veg,2024-01-29 00:34:32,2025-02-16 09:05:21
273,22,Palak Paneer,Delicious and authentic Palak Paneer.,323,Main Course,True,Veg,2022-06-25 23:54:17,2024-06-10 16:25:48
274,22,Dhokla,Delicious and authentic Dhokla.,85,Snacks,True,Veg,2023-11-02 15:54:20,2024-07-25 11:46:01
275,22,Lassi,A must-try Lassi from India.,420,Beverages,True,Veg,2022-03-28 23:24:53,2023-04-07 01:50:00
276,22,Kulfi,Traditional Indian Kulfi with rich flavors.,435,Desserts,True,Veg,2023-03-11 22:48:36,2023-07-02 06:34:57
277,22,Rasgulla,Classic Rasgulla with a twist.,446,Desserts,True,Veg,2023-08-23 21:31:19,2024-10-15 12:12:44
278,23,Falooda,Delicious and authentic Falooda.,251,Beverages,True,Veg,2023-10-08 05:05:56,2024-02-29 04:23:36
279,23,Mysore Pak,A must-try Mysore Pak from India.,484,Desserts,True,Veg,2023-06-07 15:10:56,2023-09-09 18:42:21
280,23,Spring Rolls,Classic Spring Rolls with a twist.,102,Appetizers,True,Veg,2023-12-19 08:29:53,2024-05-20 11:04:07
281,23,Aloo Tikki,Delicious and authentic Aloo Tikki.,472,Appetizers,True,Veg,2024-02-22 12:45:25,2024-08-22 13:30:44
282,23,Chicken Tikka,Delicious and authentic Chicken Tikka.,215,Appetizers,True,Non-Veg,2022-12-02 07:38:34,2023-08-21 07:05:22
283,23,Cold Coffee,A popular Indian dish.,95,Beverages,True,Veg,2023-11-03 07:17:51,2024-01-13 17:51:35
284,23,Rogan Josh,Classic Rogan Josh with a twist.,52,Main Course,True,Non-Veg,2022-10-05 12:36:28,2023-10-14 14:35:45
285,23,Fish Fry,Delicious and authentic Fish Fry.,106,Appetizers,True,Non-Veg,2023-06-20 13:53:11,2024-12-10 06:38:13
286,23,Paneer Tikka,Traditional Indian Paneer Tikka with rich flavors.,218,Appetizers,True,Veg,2022-08-27 01:38:32,2023-04-01 13:11:48
287,23,Kachori,Traditional Indian Kachori with rich flavors.,407,Snacks,True,Veg,2023-12-05 11:18:42,2024-05-03 15:30:24
288,23,Dal Makhani,Classic Dal Makhani with a twist.,285,Main Course,True,Veg,2024-01-18 03:05:21,2024-08-25 22:42:25
289,23,Prawn Skewers,A must-try Prawn Skewers from India.,376,Appetizers,True,Non-Veg,2023-10-10 03:38:16,2024-01-05 02:10:37
290,24,Chicken Wings,Classic Chicken Wings with a twist.,173,Appetizers,True,Non-Veg,2024-01-29 17:24:09,2024-02-20 04:14:09
291,24,Sev Puri,A must-try Sev Puri from India.,193,Snacks,True,Veg,2024-01-01 13:18:34,2024-08-28 11:24:11
292,24,Mysore Pak,A popular Indian dish.,97,Desserts,True,Veg,2023-11-29 06:26:12,2024-09-26 16:26:57
293,24,Kulfi,Delicious and authentic Kulfi.,230,Desserts,True,Veg,2023-05-24 15:31:56,2025-02-08 13:36:19
294,24,Vada Pav,A popular Indian dish.,405,Snacks,True,Veg,2023-05-13 06:47:42,2024-05-14 05:38:56
295,24,Paneer Tikka,A must-try Paneer Tikka from India.,80,Appetizers,True,Veg,2023-05-18 06:05:59,2024-09-09 03:31:11
296,24,Butter Chicken,A popular Indian dish.,289,Main Course,True,Non-Veg,2023-03-15 15:16:04,2024-11-17 13:55:56
297,24,Cold Coffee,A must-try Cold Coffee from India.,103,Beverages,True,Veg,2023-07-13 19:16:11,2024-02-21 18:08:10
298,24,Jalebi,Classic Jalebi with a twist.,439,Desserts,True,Veg,2022-05-13 09:20:25,2024-02-20 13:24:38
299,24,Dabeli,Traditional Indian Dabeli with rich flavors.,439,Snacks,True,Veg,2022-10-25 05:23:09,2023-09-04 18:11:05
300,24,Kheer,Classic Kheer with a twist.,104,Desserts,True,Veg,2022-11-02 22:54:04,2024-07-24 21:20:08
301,24,Chole Bhature,Traditional Indian Chole Bhature with rich flavors.,247,Main Course,True,Veg,2022-05-15 08:15:14,2024-09-06 05:12:35
302,24,Falooda,Classic Falooda with a twist.,153,Beverages,True,Veg,2022-07-06 02:50:00,2023-10-08 17:49:21
303,25,Paneer Butter Masala,Traditional Indian Paneer Butter Masala with rich flavors.,266,Main Course,True,Veg,2023-03-22 19:51:56,2024-02-03 21:54:52
304,25,Biryani,Classic Biryani with a twist.,381,Main Course,True,Non-Veg,2024-01-22 16:37:11,2024-02-11 03:11:22
305,25,Chicken Tikka,A must-try Chicken Tikka from India.,498,Appetizers,True,Non-Veg,2023-05-08 07:19:50,2024-07-19 04:21:57
306,25,Paneer Tikka,A popular Indian dish.,58,Appetizers,True,Veg,2022-03-13 19:50:23,2023-11-26 06:10:02
307,25,Nimbu Pani,Traditional Indian Nimbu Pani with rich flavors.,64,Beverages,True,Veg,2023-10-15 19:09:30,2023-11-29 09:54:01
308,25,Thandai,A must-try Thandai from India.,230,Beverages,True,Veg,2022-12-07 17:19:47,2023-04-19 19:54:18
309,25,Rasgulla,Classic Rasgulla with a twist.,93,Desserts,True,Veg,2024-01-24 04:42:07,2024-03-02 02:27:49
310,25,Gajar Halwa,A popular Indian dish.,127,Desserts,True,Veg,2022-12-29 12:54:39,2024-10-30 18:48:34
311,25,Aam Panna,Classic Aam Panna with a twist.,220,Beverages,True,Veg,2023-11-11 07:30:47,2024-03-10 01:48:39
312,25,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,239,Appetizers,True,Non-Veg,2022-06-11 11:52:36,2024-06-18 21:03:30
313,25,Samosa,A must-try Samosa from India.,424,Appetizers,True,Veg,2023-05-29 22:58:14,2024-09-14 06:36:06
314,25,Cold Coffee,Traditional Indian Cold Coffee with rich flavors.,146,Beverages,True,Veg,2024-02-12 03:20:50,2024-12-03 10:35:40
315,25,Falooda,Traditional Indian Falooda with rich flavors.,321,Beverages,True,Veg,2022-07-29 22:36:05,2022-08-23 02:46:43
316,26,Thandai,A must-try Thandai from India.,105,Beverages,True,Veg,2022-08-04 21:45:49,2024-07-03 00:41:18
317,26,Aloo Tikki,Delicious and authentic Aloo Tikki.,162,Appetizers,True,Veg,2023-10-09 10:45:24,2024-11-09 06:31:13
318,26,Samosa,Delicious and authentic Samosa.,344,Appetizers,True,Veg,2022-03-25 08:24:13,2023-04-16 10:37:55
319,26,Jalebi,Delicious and authentic Jalebi.,322,Desserts,True,Veg,2023-02-23 01:17:43,2024-10-25 01:36:02
320,26,Fish Fry,A popular Indian dish.,367,Appetizers,True,Non-Veg,2023-12-04 07:16:51,2024-09-28 23:14:51
321,26,Aam Panna,A must-try Aam Panna from India.,101,Beverages,True,Veg,2023-05-12 01:22:03,2024-11-25 10:37:13
322,26,Biryani,A must-try Biryani from India.,155,Main Course,True,Non-Veg,2023-09-26 11:23:18,2024-02-13 16:26:53
323,26,Chole Bhature,Traditional Indian Chole Bhature with rich flavors.,376,Main Course,True,Veg,2023-06-12 10:43:22,2023-11-26 05:24:32
324,26,Sandesh,Traditional Indian Sandesh with rich flavors.,425,Desserts,True,Veg,2024-01-18 17:10:39,2024-06-18 16:52:29
325,26,Paneer Tikka,A popular Indian dish.,307,Appetizers,True,Veg,2023-10-04 09:48:41,2024-04-22 03:31:51
326,26,Sev Puri,Traditional Indian Sev Puri with rich flavors.,486,Snacks,True,Veg,2023-03-13 16:37:36,2024-04-01 20:01:42
327,26,Dal Makhani,Traditional Indian Dal Makhani with rich flavors.,398,Main Course,True,Veg,2024-01-18 08:43:56,2024-01-21 19:06:23
328,26,Chicken Tikka,A popular Indian dish.,220,Appetizers,True,Non-Veg,2024-01-21 00:12:26,2024-07-01 11:41:45
329,26,Nimbu Pani,Delicious and authentic Nimbu Pani.,391,Beverages,True,Veg,2023-11-24 03:41:44,2023-11-25 13:34:57
330,27,Coconut Water,Delicious and authentic Coconut Water.,140,Beverages,True,Veg,2022-11-01 05:59:12,2023-07-21 13:17:48
331,27,Rasgulla,A popular Indian dish.,397,Desserts,True,Veg,2022-03-11 15:35:34,2023-08-05 21:57:42
332,27,Prawn Skewers,Traditional Indian Prawn Skewers with rich flavors.,292,Appetizers,True,Non-Veg,2023-08-09 02:17:52,2024-10-07 06:13:19
333,27,Pav Bhaji,A must-try Pav Bhaji from India.,497,Snacks,True,Veg,2022-08-23 04:33:00,2023-03-11 03:41:59
334,27,Malai Kofta,Delicious and authentic Malai Kofta.,73,Main Course,True,Veg,2023-02-02 07:23:48,2023-11-24 07:11:11
335,27,Fish Fry,A popular Indian dish.,318,Appetizers,True,Non-Veg,2023-01-25 07:32:44,2024-05-14 00:21:49
336,27,Pani Puri,A popular Indian dish.,446,Snacks,True,Veg,2023-06-18 04:59:20,2024-10-27 00:23:37
337,27,Paneer Tikka,Traditional Indian Paneer Tikka with rich flavors.,461,Appetizers,True,Veg,2022-06-30 12:44:27,2023-01-24 16:04:09
338,27,Mysore Pak,A must-try Mysore Pak from India.,426,Desserts,True,Veg,2022-08-20 04:36:48,2022-11-02 12:55:05
339,27,Peda,Traditional Indian Peda with rich flavors.,389,Desserts,True,Veg,2023-10-10 17:11:24,2023-11-02 00:24:07
340,27,Fruit Juice,Traditional Indian Fruit Juice with rich flavors.,284,Beverages,True,Veg,2022-07-04 19:52:57,2025-02-07 04:38:18
341,27,Spring Rolls,Traditional Indian Spring Rolls with rich flavors.,413,Appetizers,True,Veg,2023-04-26 08:27:40,2024-07-26 03:30:59
342,27,Sandesh,A must-try Sandesh from India.,107,Desserts,True,Veg,2022-03-21 03:51:12,2024-05-10 17:10:39
343,28,Pav Bhaji,A popular Indian dish.,260,Snacks,True,Veg,2022-05-09 08:43:50,2022-09-15 22:38:13
344,28,Dal Makhani,Traditional Indian Dal Makhani with rich flavors.,304,Main Course,True,Veg,2023-02-08 03:30:03,2024-06-12 16:08:48
345,28,Aloo Tikki,Classic Aloo Tikki with a twist.,429,Appetizers,True,Veg,2022-08-04 19:30:57,2022-10-09 04:43:18
346,28,Coconut Water,A popular Indian dish.,431,Beverages,True,Veg,2022-07-14 07:46:11,2024-10-11 09:41:29
347,28,Hara Bhara Kebab,Delicious and authentic Hara Bhara Kebab.,190,Appetizers,True,Veg,2023-09-14 23:58:25,2024-12-03 23:06:06
348,28,Sev Puri,Classic Sev Puri with a twist.,139,Snacks,True,Veg,2024-02-13 00:25:50,2024-02-14 23:31:53
349,28,Ras Malai,Traditional Indian Ras Malai with rich flavors.,250,Desserts,True,Veg,2022-09-26 16:35:12,2024-09-09 02:22:39
350,28,Kachori,Traditional Indian Kachori with rich flavors.,208,Snacks,True,Veg,2022-10-13 22:24:37,2023-09-30 08:30:57
351,28,Butter Chicken,Classic Butter Chicken with a twist.,316,Main Course,True,Non-Veg,2023-04-21 05:21:03,2024-07-04 07:31:53
352,28,Sandesh,Delicious and authentic Sandesh.,271,Desserts,True,Veg,2023-09-16 09:15:56,2024-09-23 06:00:19
353,28,Falooda,Traditional Indian Falooda with rich flavors.,197,Beverages,True,Veg,2022-12-14 05:55:45,2023-06-10 18:05:53
354,28,Samosa,A must-try Samosa from India.,400,Appetizers,True,Veg,2022-06-23 03:29:51,2023-07-10 05:58:06
355,29,Nimbu Pani,Classic Nimbu Pani with a twist.,198,Beverages,True,Veg,2022-08-21 15:58:04,2024-04-01 14:19:57
356,29,Dabeli,A popular Indian dish.,205,Snacks,True,Veg,2022-10-15 12:47:03,2025-03-01 02:14:02
357,29,Fruit Juice,Delicious and authentic Fruit Juice.,459,Beverages,True,Veg,2022-06-18 05:21:22,2024-08-29 17:27:35
358,29,Gulab Jamun,A must-try Gulab Jamun from India.,70,Desserts,True,Veg,2023-03-31 07:05:23,2023-05-28 16:16:41
359,29,Biryani,Classic Biryani with a twist.,113,Main Course,True,Non-Veg,2022-06-06 14:26:28,2023-11-13 22:38:25
360,29,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,52,Appetizers,True,Non-Veg,2023-07-20 07:37:23,2025-02-20 15:59:26
361,29,Coconut Water,Delicious and authentic Coconut Water.,75,Beverages,True,Veg,2022-11-23 12:45:03,2024-11-08 13:54:29
362,29,Kheer,Traditional Indian Kheer with rich flavors.,499,Desserts,True,Veg,2022-11-25 19:24:09,2023-11-24 13:52:05
363,29,Peda,Classic Peda with a twist.,129,Desserts,True,Veg,2022-11-09 20:25:51,2023-10-26 15:09:15
364,29,Fish Fry,A popular Indian dish.,425,Appetizers,True,Non-Veg,2023-07-28 22:38:33,2024-12-19 08:18:27
365,29,Palak Paneer,Classic Palak Paneer with a twist.,91,Main Course,True,Veg,2022-08-01 04:41:06,2023-09-03 09:18:24
366,30,Butter Chicken,A must-try Butter Chicken from India.,231,Main Course,True,Non-Veg,2023-09-05 19:56:18,2024-02-14 22:51:08
367,30,Palak Paneer,A must-try Palak Paneer from India.,254,Main Course,True,Veg,2023-08-22 00:38:48,2024-10-26 13:51:34
368,30,Fish Fry,Traditional Indian Fish Fry with rich flavors.,355,Appetizers,True,Non-Veg,2023-06-25 16:28:53,2023-10-19 04:36:01
369,30,Kheer,Classic Kheer with a twist.,273,Desserts,True,Veg,2023-12-25 00:50:20,2024-03-30 12:43:27
370,30,Sandesh,A popular Indian dish.,399,Desserts,True,Veg,2023-05-17 01:48:51,2024-08-13 20:41:41
371,30,Biryani,A popular Indian dish.,263,Main Course,True,Non-Veg,2023-04-02 15:06:57,2024-11-11 04:05:39
372,30,Vada Pav,Traditional Indian Vada Pav with rich flavors.,206,Snacks,True,Veg,2022-07-11 00:04:14,2023-03-26 16:41:49
373,30,Prawn Skewers,A must-try Prawn Skewers from India.,329,Appetizers,True,Non-Veg,2023-02-06 01:34:46,2023-02-28 13:43:18
374,30,Paneer Butter Masala,A popular Indian dish.,319,Main Course,True,Veg,2024-02-29 18:05:02,2024-12-08 03:30:42
375,30,Coconut Water,Classic Coconut Water with a twist.,400,Beverages,True,Veg,2022-06-03 04:54:23,2025-02-16 00:11:20
376,30,Mysore Pak,Traditional Indian Mysore Pak with rich flavors.,268,Desserts,True,Veg,2022-08-12 16:48:42,2024-06-09 09:33:15
377,30,Aam Panna,A must-try Aam Panna from India.,286,Beverages,True,Veg,2023-10-26 23:41:14,2023-10-29 14:36:55
378,31,Pav Bhaji,A must-try Pav Bhaji from India.,95,Snacks,True,Veg,2023-10-17 22:27:58,2024-10-06 22:46:03
379,31,Fish Curry,Traditional Indian Fish Curry with rich flavors.,452,Main Course,True,Non-Veg,2023-03-11 10:08:24,2023-04-06 13:42:08
380,31,Mutton Curry,Traditional Indian Mutton Curry with rich flavors.,115,Main Course,True,Non-Veg,2023-09-15 10:22:11,2025-02-14 09:01:21
381,31,Dabeli,Classic Dabeli with a twist.,499,Snacks,True,Veg,2022-07-08 02:09:19,2024-09-22 23:46:54
382,31,Gulab Jamun,A must-try Gulab Jamun from India.,114,Desserts,True,Veg,2022-09-20 00:29:52,2023-09-11 21:38:12
383,31,Masala Chai,A must-try Masala Chai from India.,463,Beverages,True,Veg,2023-05-13 03:40:42,2023-05-17 13:39:15
384,31,Sev Puri,Delicious and authentic Sev Puri.,93,Snacks,True,Veg,2023-05-06 16:16:08,2025-03-02 10:23:15
385,31,Fish Fry,Delicious and authentic Fish Fry.,220,Appetizers,True,Non-Veg,2022-07-26 07:01:16,2023-03-09 01:08:54
386,31,Bhel Puri,Traditional Indian Bhel Puri with rich flavors.,339,Snacks,True,Veg,2023-05-26 19:25:24,2023-06-18 04:23:57
387,31,Coconut Water,Delicious and authentic Coconut Water.,112,Beverages,True,Veg,2022-03-17 11:12:29,2023-03-05 19:33:22
388,32,Dabeli,Delicious and authentic Dabeli.,409,Snacks,True,Veg,2024-02-17 04:25:21,2024-12-18 23:37:32
389,32,Mutton Curry,A popular Indian dish.,337,Main Course,True,Non-Veg,2022-03-14 22:00:26,2022-07-18 05:16:01
390,32,Nimbu Pani,A popular Indian dish.,395,Beverages,True,Veg,2023-12-15 17:41:23,2024-01-05 11:55:35
